15.33086297,15.71142599
15.91714893,15.15651433
13.85421254,15.32125758
14.08736591,14.30728374
12.63610997,15.65066102
14.36282756,13.87195409
14.50066606,14.61759025
13.96984547,16.17341605
15.13133128,15.28924849
15.15300231,14.0136283
13.31011939,14.39060275
14.25712173,14.29705004
13.71613135,13.5273347
15.70094058,15.99611429
13.38943515,14.36513423
14.14088666,13.97440554
14.8448705,14.01695106
12.7048959,14.27293037
14.95353525,14.73218902
14.28114118,14.61262378
13.06799074,14.83286345
13.602797,12.20295199
12.68816488,15.81141681
13.88291728,14.1180837
14.01648222,14.33509982
15.3657655,15.82610475
13.57764756,14.88045533
13.39189242,14.34497756
13.6936209,15.9218994
12.87853442,13.2017448
13.69916365,15.4180007
14.01609081,15.82165925
14.58996505,16.38090675
15.00784342,15.50954334
14.05950746,13.75788684
14.46114684,13.34425721
14.64474777,15.03905866
13.85478898,15.86614261
14.28141751,14.02340696
14.93304554,14.32639552
13.76930807,16.5131053
13.44404345,15.07922663
14.03179286,14.40986664
13.8194684,15.58676798
16.50656641,15.22029747
12.20423231,14.32106065
14.88192989,16.36162231
15.16031,15.14972042
11.78759609,14.55034169
12.88388298,14.57250348
13.62023706,16.4236925
14.53049363,15.44664319
12.64616608,15.10838775
15.54763373,16.43238821
14.40076998,15.21258204
15.2105839,14.93547994
15.0617344,15.11740666
14.8621459,14.70177771
15.40451989,15.34490712
13.79430575,14.68727111
14.63390272,16.30082804
12.45687581,15.54617986
13.99759773,16.73594542
12.93253734,12.62389977
13.70345191,14.71480993
13.12395594,15.44848981
13.81691009,14.09233539
13.02489337,14.25050252
14.53425535,15.76596517
13.2518626,16.32252319
13.23657555,15.3369661
12.12971316,12.66688846
14.38088736,16.03087165
15.98239722,15.52399453
13.7510791,13.64320738
13.35730012,13.42431786
13.0855909,14.86775906
13.61173302,14.86806414
15.17761737,14.15354188
14.15456589,15.28746898
13.22531906,13.9598547
13.94151501,14.76023193
15.39066479,15.71412823
13.17642607,13.67395694
13.38689006,14.66536822
15.15888821,14.78211271
14.55599225,14.04946256
14.62692886,14.29592015
13.28624407,15.65812607
13.81548235,14.17169431
14.31098964,16.2541906
13.53597112,15.77020127
14.80103055,13.8181314
13.77274486,14.64955361
13.76510157,15.02311287
14.05349836,13.93946896
15.3090539,16.04190605
13.15523771,16.92122117
12.69940391,13.99916734
14.36799225,16.75782354
13.26325419,14.09898706
11.91253509,14.61325734
13.37000592,15.18268143
15.99450697,15.45329383
14.15764861,13.77083847
14.96982662,15.59222553
14.75068711,15.46889188
13.3302792,14.34699591
13.05002153,14.68726189
13.77642647,14.23618564
15.17426585,15.50957491
14.21251759,15.08270517
13.82089483,15.61146316
14.12355955,14.95509754
14.54752171,14.85861945
14.09944359,16.031312
14.5773018,14.25667659
14.52331832,14.23004999
14.30044704,15.26643299
14.55839286,15.48691914
14.22494187,15.86117827
12.04029344,13.3448335
13.07931049,9.347878119
21.72713402,4.126232224
12.47662882,14.45936967
19.58257277,10.411619
23.33986753,16.29887355
18.26118844,17.978309
4.752612823,24.35040725
